[I 2024-11-28 06:10:21,569] A new study created in RDB with name: SST-2-GATv2-google-bert-bert-base-uncased-Grouped-Global_Aggregation
[I 2024-11-28 06:15:29,069] Trial 0 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8944954128440367.
[I 2024-11-28 13:01:46,559] Trial 77 finished with value: 0.8555045871559633 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.7654299906296402, 'batch_size': 112, 'attention_heads': 14, 'hidden_dimension': 251, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4662986554421134, 'global_pooling': 'max', 'learning_rate': 0.05021760587943002, 'weight_decay': 0.0002841872644942707, 'beta_0': 0.8726196165567571, 'beta_1': 0.9950834101841445, 'epsilon': 1.6479759254573209e-06, 'balanced_loss': False, 'epochs': 123, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 5}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 13:07:34,281] Trial 78 finished with value: 0.8188073394495413 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4189266902437078, 'batch_size': 164, 'attention_heads': 10, 'hidden_dimension': 234, 'number_of_hidden_layers': 2, 'dropout_rate': 0.45026962459883196, 'global_pooling': 'sum', 'learning_rate': 0.009945899992420274, 'weight_decay': 0.0004326523878259712, 'beta_0': 0.8828335931737663, 'beta_1': 0.9904327447888881, 'epsilon': 7.805789359538684e-05, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 11, 'plateau_patience': 12, 'plateau_divider': 8}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 13:11:55,202] Trial 79 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.7146645551227637, 'batch_size': 120, 'attention_heads': 8, 'hidden_dimension': 216, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4234190592671116, 'global_pooling': 'max', 'learning_rate': 0.005624373570905244, 'weight_decay': 0.0008543855872548591, 'beta_0': 0.8799450749309703, 'beta_1': 0.9965563199231932, 'epsilon': 3.320148415789431e-08, 'balanced_loss': True, 'epochs': 138, 'early_stopping_patience': 24, 'plateau_patience': 10, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 13:16:05,524] Trial 80 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5980048299794181, 'batch_size': 129, 'attention_heads': 6, 'hidden_dimension': 205, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3266208669419456, 'global_pooling': 'max', 'learning_rate': 0.0037715532595714732, 'weight_decay': 0.0006570441931355018, 'beta_0': 0.8467050535012095, 'beta_1': 0.9917911202039339, 'epsilon': 3.0773356801270866e-05, 'balanced_loss': False, 'epochs': 147, 'early_stopping_patience': 16, 'plateau_patience': 11, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 13:20:18,094] Trial 81 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6380001104671027, 'batch_size': 127, 'attention_heads': 4, 'hidden_dimension': 239, 'number_of_hidden_layers': 2, 'dropout_rate': 0.49276454021254457, 'global_pooling': 'max', 'learning_rate': 0.0012046423458351677, 'weight_decay': 0.0006349961456163195, 'beta_0': 0.880048728932324, 'beta_1': 0.9918512031403408, 'epsilon': 7.073608850214433e-07, 'balanced_loss': False, 'epochs': 154, 'early_stopping_patience': 25, 'plateau_patience': 15, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 13:24:30,546] Trial 82 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6508970728469722, 'batch_size': 155, 'attention_heads': 4, 'hidden_dimension': 245, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5005537517326415, 'global_pooling': 'max', 'learning_rate': 0.0013562748642561447, 'weight_decay': 0.0005054451707472582, 'beta_0': 0.876912056702072, 'beta_1': 0.9913633605410663, 'epsilon': 5.138993687061405e-05, 'balanced_loss': False, 'epochs': 162, 'early_stopping_patience': 25, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 13:29:03,843] Trial 83 finished with value: 0.9059633027522935 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6619036842695559, 'batch_size': 148, 'attention_heads': 5, 'hidden_dimension': 239, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5246820923011923, 'global_pooling': 'max', 'learning_rate': 0.002656390743904101, 'weight_decay': 0.00033372252450885914, 'beta_0': 0.8851723597787957, 'beta_1': 0.9899005632269694, 'epsilon': 1.0148036342971408e-07, 'balanced_loss': False, 'epochs': 171, 'early_stopping_patience': 24, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 13:33:43,096] Trial 84 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.7003777168180629, 'batch_size': 144, 'attention_heads': 7, 'hidden_dimension': 227, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5402026065041301, 'global_pooling': 'max', 'learning_rate': 0.0024416746630151623, 'weight_decay': 0.0003355680945113126, 'beta_0': 0.8966396538331637, 'beta_1': 0.9893726608312928, 'epsilon': 1.9141326292448105e-08, 'balanced_loss': False, 'epochs': 190, 'early_stopping_patience': 24, 'plateau_patience': 13, 'plateau_divider': 8}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 13:37:58,603] Trial 85 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.675812493423091, 'batch_size': 149, 'attention_heads': 5, 'hidden_dimension': 232, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5150648087838009, 'global_pooling': 'mean', 'learning_rate': 0.0028036715765576933, 'weight_decay': 0.00017680548898104436, 'beta_0': 0.8843354983818084, 'beta_1': 0.9898575256607626, 'epsilon': 9.00096966581888e-08, 'balanced_loss': False, 'epochs': 171, 'early_stopping_patience': 23, 'plateau_patience': 13, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 13:42:36,194] Trial 86 finished with value: 0.8841743119266054 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6656757258572812, 'batch_size': 138, 'attention_heads': 6, 'hidden_dimension': 256, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5366568116242711, 'global_pooling': 'max', 'learning_rate': 0.004848325929398815, 'weight_decay': 0.00025814358253653335, 'beta_0': 0.8890272890270258, 'beta_1': 0.9878603681541115, 'epsilon': 1.1497494176185176e-07, 'balanced_loss': False, 'epochs': 178, 'early_stopping_patience': 22, 'plateau_patience': 12, 'plateau_divider': 8}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 13:48:39,746] Trial 87 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.563823378519811, 'batch_size': 161, 'attention_heads': 13, 'hidden_dimension': 221, 'number_of_hidden_layers': 2, 'dropout_rate': 0.34393381466529993, 'global_pooling': 'max', 'learning_rate': 0.0019995317844311057, 'weight_decay': 0.00012650221394742463, 'beta_0': 0.8924595535865818, 'beta_1': 0.9868323441563834, 'epsilon': 2.326760115998557e-06, 'balanced_loss': False, 'epochs': 132, 'early_stopping_patience': 21, 'plateau_patience': 14, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 13:53:24,881] Trial 88 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5473087772973985, 'batch_size': 142, 'attention_heads': 9, 'hidden_dimension': 149, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4833821635902632, 'global_pooling': 'max', 'learning_rate': 0.0032979373330291072, 'weight_decay': 5.313572846752783e-05, 'beta_0': 0.8752123648185165, 'beta_1': 0.9857452310660942, 'epsilon': 3.782331109030386e-06, 'balanced_loss': True, 'epochs': 75, 'early_stopping_patience': 20, 'plateau_patience': 12, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 13:58:40,725] Trial 89 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6194748783062123, 'batch_size': 131, 'attention_heads': 12, 'hidden_dimension': 163, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5486413276897004, 'global_pooling': 'max', 'learning_rate': 0.0005813694010739491, 'weight_decay': 8.18150740895882e-05, 'beta_0': 0.8870392253721666, 'beta_1': 0.9888300661801799, 'epsilon': 5.175376316854489e-07, 'balanced_loss': False, 'epochs': 107, 'early_stopping_patience': 23, 'plateau_patience': 11, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 14:05:17,038] Trial 90 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.7259750268788925, 'batch_size': 175, 'attention_heads': 15, 'hidden_dimension': 172, 'number_of_hidden_layers': 4, 'dropout_rate': 0.31102237387901, 'global_pooling': 'max', 'learning_rate': 0.0008118308003086381, 'weight_decay': 0.0008540048289418016, 'beta_0': 0.8997799071193004, 'beta_1': 0.9975990166585779, 'epsilon': 4.6725296425527315e-08, 'balanced_loss': False, 'epochs': 56, 'early_stopping_patience': 22, 'plateau_patience': 14, 'plateau_divider': 10}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 14:09:29,650] Trial 91 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6611866773226066, 'batch_size': 134, 'attention_heads': 4, 'hidden_dimension': 242, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5042521291464959, 'global_pooling': 'max', 'learning_rate': 0.001576303423932092, 'weight_decay': 0.0005603550779318646, 'beta_0': 0.881375757652839, 'beta_1': 0.9905427060679286, 'epsilon': 7.693402091188363e-07, 'balanced_loss': False, 'epochs': 162, 'early_stopping_patience': 25, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 14:13:58,337] Trial 92 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6476826313593315, 'batch_size': 125, 'attention_heads': 5, 'hidden_dimension': 250, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4945795326808952, 'global_pooling': 'max', 'learning_rate': 0.0010369413950483254, 'weight_decay': 0.0007259796156441389, 'beta_0': 0.885300108942289, 'beta_1': 0.992509070729356, 'epsilon': 1.4211248396619027e-06, 'balanced_loss': False, 'epochs': 166, 'early_stopping_patience': 24, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 14:18:18,383] Trial 93 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6933387410296423, 'batch_size': 152, 'attention_heads': 4, 'hidden_dimension': 240, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5621433086248867, 'global_pooling': 'max', 'learning_rate': 0.0020840301275215746, 'weight_decay': 0.00041907306352970564, 'beta_0': 0.8715624081695394, 'beta_1': 0.9844885316435984, 'epsilon': 2.0259189826652042e-07, 'balanced_loss': False, 'epochs': 160, 'early_stopping_patience': 21, 'plateau_patience': 12, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 14:25:30,833] Trial 94 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6776358225527183, 'batch_size': 120, 'attention_heads': 14, 'hidden_dimension': 209, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5218264649172426, 'global_pooling': 'max', 'learning_rate': 0.0036603484836273585, 'weight_decay': 0.0006262539280830585, 'beta_0': 0.8786948134245068, 'beta_1': 0.9901424623854864, 'epsilon': 3.571245904490029e-08, 'balanced_loss': False, 'epochs': 176, 'early_stopping_patience': 25, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 14:29:43,009] Trial 95 finished with value: 0.8830275229357798 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.658336836111906, 'batch_size': 149, 'attention_heads': 5, 'hidden_dimension': 226, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4042237471592314, 'global_pooling': 'max', 'learning_rate': 0.006678201081726269, 'weight_decay': 0.00046821972656469884, 'beta_0': 0.8892019582230687, 'beta_1': 0.9908009004425313, 'epsilon': 1.0091324391883072e-08, 'balanced_loss': False, 'epochs': 145, 'early_stopping_patience': 24, 'plateau_patience': 16, 'plateau_divider': 9}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 14:34:32,487] Trial 96 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.4558169873030839, 'batch_size': 137, 'attention_heads': 6, 'hidden_dimension': 234, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5266591963080215, 'global_pooling': 'sum', 'learning_rate': 0.0012271538579255957, 'weight_decay': 0.0008566093156118393, 'beta_0': 0.8684062623890038, 'beta_1': 0.9911746963893167, 'epsilon': 6.940242049900475e-05, 'balanced_loss': False, 'epochs': 140, 'early_stopping_patience': 24, 'plateau_patience': 10, 'plateau_divider': 5}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 14:39:41,321] Trial 97 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6319520659474581, 'batch_size': 116, 'attention_heads': 11, 'hidden_dimension': 247, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4683176387379136, 'global_pooling': 'max', 'learning_rate': 0.0025854957943627775, 'weight_decay': 6.560172938481193e-05, 'beta_0': 0.8829402278396742, 'beta_1': 0.9895489764328967, 'epsilon': 4.4644306204606546e-05, 'balanced_loss': False, 'epochs': 127, 'early_stopping_patience': 21, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 14:43:18,560] Trial 98 finished with value: 0.8922018348623854 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.5885002676184475, 'batch_size': 101, 'attention_heads': 4, 'hidden_dimension': 109, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3382131053706219, 'global_pooling': 'max', 'learning_rate': 0.0002624094547301054, 'weight_decay': 0.00031448223992585223, 'beta_0': 0.8933886125459036, 'beta_1': 0.9838768135535986, 'epsilon': 5.082822907787596e-07, 'balanced_loss': True, 'epochs': 188, 'early_stopping_patience': 19, 'plateau_patience': 12, 'plateau_divider': 4}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 14:47:12,036] Trial 99 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5994939827064398, 'batch_size': 158, 'attention_heads': 7, 'hidden_dimension': 74, 'number_of_hidden_layers': 3, 'dropout_rate': 0.35747451913180156, 'global_pooling': 'mean', 'learning_rate': 0.0015556000026634626, 'weight_decay': 0.00055103776195602, 'beta_0': 0.8762279243445179, 'beta_1': 0.9922646415459542, 'epsilon': 9.088650510005212e-07, 'balanced_loss': False, 'epochs': 150, 'early_stopping_patience': 25, 'plateau_patience': 11, 'plateau_divider': 8}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 14:52:21,625] Trial 100 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5295713046800077, 'batch_size': 131, 'attention_heads': 15, 'hidden_dimension': 138, 'number_of_hidden_layers': 2, 'dropout_rate': 0.32174163122593424, 'global_pooling': 'max', 'learning_rate': 0.005035564200852076, 'weight_decay': 0.0009692205560326299, 'beta_0': 0.862950031322665, 'beta_1': 0.9931986675451923, 'epsilon': 1.591631644884274e-07, 'balanced_loss': False, 'epochs': 156, 'early_stopping_patience': 20, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 14:56:40,610] Trial 101 finished with value: 0.9071100917431193 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6543314794042133, 'batch_size': 155, 'attention_heads': 4, 'hidden_dimension': 244, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5022358206787374, 'global_pooling': 'max', 'learning_rate': 0.001477255642801788, 'weight_decay': 0.0006996599330783879, 'beta_0': 0.8772373379286315, 'beta_1': 0.9910162439139447, 'epsilon': 8.606256592273516e-05, 'balanced_loss': False, 'epochs': 168, 'early_stopping_patience': 25, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:00:53,703] Trial 102 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6524790821438976, 'batch_size': 142, 'attention_heads': 4, 'hidden_dimension': 239, 'number_of_hidden_layers': 2, 'dropout_rate': 0.49988512104784855, 'global_pooling': 'max', 'learning_rate': 0.0007979206282269279, 'weight_decay': 0.0007087253514603935, 'beta_0': 0.8797605852906679, 'beta_1': 0.9920468890932143, 'epsilon': 9.9255310475358e-05, 'balanced_loss': False, 'epochs': 174, 'early_stopping_patience': 25, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:05:30,266] Trial 103 finished with value: 0.9048165137614679 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6188692147937226, 'batch_size': 155, 'attention_heads': 5, 'hidden_dimension': 252, 'number_of_hidden_layers': 2, 'dropout_rate': 0.48724080023609384, 'global_pooling': 'max', 'learning_rate': 0.0022904342288999173, 'weight_decay': 0.0007161731025110399, 'beta_0': 0.8850278576101733, 'beta_1': 0.9915298366803392, 'epsilon': 6.672216961607413e-05, 'balanced_loss': False, 'epochs': 168, 'early_stopping_patience': 24, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:10:05,105] Trial 104 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6225760536020482, 'batch_size': 166, 'attention_heads': 5, 'hidden_dimension': 253, 'number_of_hidden_layers': 2, 'dropout_rate': 0.48816395854799494, 'global_pooling': 'max', 'learning_rate': 0.00184744872403374, 'weight_decay': 0.000844356673284827, 'beta_0': 0.8860648671365436, 'beta_1': 0.9901941147429055, 'epsilon': 8.339512660206166e-05, 'balanced_loss': False, 'epochs': 183, 'early_stopping_patience': 24, 'plateau_patience': 16, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:14:37,438] Trial 105 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5804307924836888, 'batch_size': 172, 'attention_heads': 5, 'hidden_dimension': 247, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4544122580263368, 'global_pooling': 'max', 'learning_rate': 0.0029551517468546277, 'weight_decay': 0.0007410984370526131, 'beta_0': 0.8730603081652025, 'beta_1': 0.9907582936466661, 'epsilon': 6.815672346148462e-05, 'balanced_loss': False, 'epochs': 169, 'early_stopping_patience': 23, 'plateau_patience': 13, 'plateau_divider': 5}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:19:29,544] Trial 106 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.5051069828822289, 'batch_size': 154, 'attention_heads': 6, 'hidden_dimension': 231, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5091819208419355, 'global_pooling': 'max', 'learning_rate': 0.004164315434229042, 'weight_decay': 0.00038132062783691157, 'beta_0': 0.8902916985042046, 'beta_1': 0.9826917206796758, 'epsilon': 5.6148462156463664e-05, 'balanced_loss': False, 'epochs': 88, 'early_stopping_patience': 24, 'plateau_patience': 18, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:23:31,098] Trial 107 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6398865639956316, 'batch_size': 148, 'attention_heads': 5, 'hidden_dimension': 220, 'number_of_hidden_layers': 2, 'dropout_rate': 0.43897819462515497, 'global_pooling': 'max', 'learning_rate': 0.002165610529942078, 'weight_decay': 1.9921072199111538e-06, 'beta_0': 0.8971284652101426, 'beta_1': 0.9806576337004822, 'epsilon': 3.90977776417879e-05, 'balanced_loss': False, 'epochs': 172, 'early_stopping_patience': 20, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:28:20,526] Trial 108 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6123532640576735, 'batch_size': 179, 'attention_heads': 13, 'hidden_dimension': 129, 'number_of_hidden_layers': 2, 'dropout_rate': 0.48346621667022655, 'global_pooling': 'max', 'learning_rate': 0.0032867917712673675, 'weight_decay': 0.0009899143064078296, 'beta_0': 0.8581437604956568, 'beta_1': 0.9913907270400965, 'epsilon': 1.2127721682000636e-05, 'balanced_loss': False, 'epochs': 166, 'early_stopping_patience': 23, 'plateau_patience': 12, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:34:24,446] Trial 109 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6909729786037813, 'batch_size': 160, 'attention_heads': 14, 'hidden_dimension': 236, 'number_of_hidden_layers': 2, 'dropout_rate': 0.517205659371653, 'global_pooling': 'max', 'learning_rate': 0.0025184095348820545, 'weight_decay': 0.0005845026575679519, 'beta_0': 0.8822073569718223, 'beta_1': 0.9895141079404088, 'epsilon': 4.869974436095841e-05, 'balanced_loss': True, 'epochs': 120, 'early_stopping_patience': 18, 'plateau_patience': 14, 'plateau_divider': 5}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:38:52,779] Trial 110 finished with value: 0.8509174311926605 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6276475196189315, 'batch_size': 47, 'attention_heads': 7, 'hidden_dimension': 214, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3455315012379534, 'global_pooling': 'max', 'learning_rate': 0.008632259145808079, 'weight_decay': 0.0004801505371542071, 'beta_0': 0.8842127294201306, 'beta_1': 0.9853019718960532, 'epsilon': 3.404785613410538e-05, 'balanced_loss': False, 'epochs': 96, 'early_stopping_patience': 22, 'plateau_patience': 17, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:43:09,606] Trial 111 finished with value: 0.9059633027522935 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6729071449558821, 'batch_size': 136, 'attention_heads': 4, 'hidden_dimension': 242, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5058416508500807, 'global_pooling': 'max', 'learning_rate': 0.0012975112088324198, 'weight_decay': 0.0006340415562282462, 'beta_0': 0.8406292636703346, 'beta_1': 0.9915791675680744, 'epsilon': 6.238456276154895e-05, 'balanced_loss': False, 'epochs': 159, 'early_stopping_patience': 25, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:47:25,975] Trial 112 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6732492075856295, 'batch_size': 141, 'attention_heads': 4, 'hidden_dimension': 243, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5325376259520126, 'global_pooling': 'max', 'learning_rate': 0.0016197267969057275, 'weight_decay': 0.0007109716169145092, 'beta_0': 0.8379873283384112, 'beta_1': 0.988493471544459, 'epsilon': 6.442587064561549e-05, 'balanced_loss': False, 'epochs': 134, 'early_stopping_patience': 24, 'plateau_patience': 16, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:51:44,639] Trial 113 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6407750818165524, 'batch_size': 136, 'attention_heads': 5, 'hidden_dimension': 251, 'number_of_hidden_layers': 2, 'dropout_rate': 0.471367359633337, 'global_pooling': 'max', 'learning_rate': 0.001354581381646663, 'weight_decay': 0.0008229534967076728, 'beta_0': 0.8353821577342412, 'beta_1': 0.9946499310892728, 'epsilon': 8.490012559334702e-05, 'balanced_loss': False, 'epochs': 153, 'early_stopping_patience': 25, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 15:56:38,340] Trial 114 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6594766525361093, 'batch_size': 145, 'attention_heads': 6, 'hidden_dimension': 256, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5081870944093844, 'global_pooling': 'max', 'learning_rate': 0.0009798588762347557, 'weight_decay': 1.3400539582062313e-05, 'beta_0': 0.832349213527491, 'beta_1': 0.9929902582849396, 'epsilon': 2.5708646100042583e-05, 'balanced_loss': False, 'epochs': 185, 'early_stopping_patience': 25, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 16:00:26,745] Trial 115 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6076402107563443, 'batch_size': 156, 'attention_heads': 4, 'hidden_dimension': 223, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4789951875224593, 'global_pooling': 'max', 'learning_rate': 0.0017631464367711624, 'weight_decay': 0.0006788343880183167, 'beta_0': 0.843466047667915, 'beta_1': 0.9935995014258621, 'epsilon': 1.8069730803588373e-05, 'balanced_loss': False, 'epochs': 168, 'early_stopping_patience': 19, 'plateau_patience': 12, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
